ROW_ID,conversion
0,0.031154701
1,0.000107697146
2,0.13035333
3,0.00015281278
4,0.1747269
5,0.021089336
6,4.6101846e-05
7,0.031580012
8,0.15774433
9,7.2034534e-05
10,0.00010830848
11,0.1734056
12,0.094164476
13,0.04093198
14,0.08203566
15,6.1751925e-05
16,0.17931695
17,6.574736e-05
18,9.5777636e-05
19,0.00013128317
20,0.1283312
21,0.1587235
22,0.26424164
23,0.0001011993
24,5.4289518e-05
25,7.6685414e-05
26,0.101717226
27,5.801709e-05
28,0.075069204
29,0.18501288
30,4.2538573e-05
31,0.09873609
32,0.00011652489
33,0.086678475
34,0.068887144
35,0.50091434
36,0.04603229
37,0.046883423
38,0.00011654222
39,0.3093279
40,0.11389399
41,5.9874965e-05
42,8.38133e-05
43,0.027551083
44,0.088555165
45,0.037045117
46,0.05439988
47,0.028560506
48,0.041270893
49,0.00014099396
50,0.09546282
51,0.15512364
52,0.00011992484
53,5.9416747e-05
54,0.22100855
55,9.006087e-05
56,0.07212216
57,6.704773e-05
58,0.358532
59,0.00016773812
60,0.107841074
61,5.0061066e-05
62,0.035856802
63,0.1898238
64,0.00010838359
65,7.223567e-05
66,9.744909e-05
67,0.031972054
68,0.21511753
69,0.29812968
70,6.763454e-05
71,8.1800594e-05
72,0.00010083941
73,0.11272955
74,8.914849e-05
75,0.64227533
76,0.09774395
77,0.0001568649
78,0.035687618
79,0.081403606
80,9.667227e-05
81,0.0001251629
82,0.08137574
83,0.054385487
84,7.8385405e-05
85,0.00013499058
86,8.31684e-05
87,0.000109066095
88,0.2284655
89,0.023110516
90,0.027902858
91,0.14022511
92,0.20283358
93,0.16445968
94,0.03745713
95,0.0259823
96,0.00015377662
97,0.00012180526
98,6.366167e-05
99,0.04376772
100,0.21683781
101,0.15310228
102,0.11761692
103,0.00010634507
104,0.00016601963
105,0.046365753
106,0.01696773
107,0.34027588
108,0.079481155
109,0.102665916
110,0.008022756
111,5.3571115e-05
112,0.21766908
113,0.000119783246
114,0.073198356
115,0.14567184
116,7.121662e-05
117,0.101868965
118,0.23085216
119,0.20816106
120,0.37225452
121,0.07945283
122,0.00011373509
123,0.000108969
124,7.099333e-05
125,0.16812682
126,7.089517e-05
127,0.050473936
128,7.7238416e-05
129,0.03477449
130,7.746413e-05
131,7.08305e-05
132,0.3556862
133,0.27490956
134,0.019162385
135,0.06038536
136,4.8245885e-05
137,0.25351906
138,7.5970514e-05
139,7.877806e-05
140,0.42412585
141,0.00016016631
142,0.00012950407
143,0.22557618
144,0.22218402
145,0.064119406
146,0.08180596
147,0.00010288272
148,6.349306e-05
149,0.050219163
150,5.588418e-05
151,8.650435e-05
152,0.087767154
153,0.07995728
154,9.408765e-05
155,0.07246752
156,0.018578107
157,0.16005054
158,0.03234287
159,0.02934792
160,0.12407524
161,0.04565971
162,0.06587238
163,0.04588509
164,0.29825652
165,0.00011678241
166,0.18524857
167,0.39403227
168,7.8051984e-05
169,0.15794942
170,0.21438558
171,0.17118323
172,0.000112510126
173,6.078562e-05
174,0.0001003746
175,6.838477e-05
176,7.318753e-05
177,9.414644e-05
178,5.1340525e-05
179,0.062012997
180,0.00012861125
181,0.1455778
182,8.388134e-05
183,0.000100889134
184,0.11397038
185,0.06447332
186,0.26596826
187,6.695553e-05
188,7.52744e-05
189,8.822406e-05
190,5.8151632e-05
191,0.00014315253
192,8.8547786e-05
193,0.012786961
194,7.641197e-05
195,0.13666314
196,0.022397783
197,0.07170673
198,0.04850048
199,0.09040134
200,0.036097977
201,0.02284527
202,8.882273e-05
203,8.856865e-05
204,0.02121796
205,7.130081e-05
206,0.45127785
207,0.039697856
208,0.09142366
209,4.4302316e-05
210,0.00012294287
211,0.00012368578
212,0.075344324
213,0.18115303
214,6.240708e-05
215,0.028993608
216,0.052628737
217,0.0004288328
218,0.0954775
219,0.38231832
220,0.2237143
221,0.06898086
222,9.410308e-05
223,0.30182555
224,0.0001145466
225,0.00014261858
226,0.030896299
227,0.00029213305
228,6.5172135e-05
229,0.00012318743
230,0.12154956
231,7.793834e-05
232,0.10592004
233,0.00018907688
234,0.000104920895
235,0.09985954
236,7.01681e-05
237,0.04232891
238,0.00010090511
239,0.00012248733
240,8.3968815e-05
241,0.11264894
242,7.4418145e-05
243,0.00012244938
244,0.000118978984
245,0.104841076
246,0.17100911
247,0.00010200966
248,0.042611197
249,0.2003049
250,0.39135674
251,0.043222655
252,0.13153048
253,0.00015058463
254,9.691419e-05
255,0.26705384
256,0.044203896
257,0.034599237
258,5.95291e-05
259,0.19763196
260,0.12987368
261,6.970333e-05
262,0.20645608
263,0.020867852
264,6.7120855e-05
265,0.09563028
266,6.010064e-05
267,0.048082627
268,8.573396e-05
269,9.542593e-05
270,0.07789947
271,0.00011061867
272,0.17962909
273,0.13390547
274,0.08179477
275,8.763727e-05
276,0.00015270499
277,6.280266e-05
278,0.02301886
279,0.00013663227
280,5.6763416e-05
281,0.27827752
282,8.760001e-05
283,9.342882e-05
284,0.00010424394
285,5.350311e-05
286,0.051025733
287,0.0001561538
288,8.5327294e-05
289,0.33266854
290,8.670685e-05
291,0.10724329
292,0.73554885
293,0.2602129
294,0.000110426634
295,7.6331205e-05
296,0.10946074
297,0.23454906
298,0.00011602628
299,0.1986271
300,9.6460215e-05
301,0.15154612
302,0.0143930195
303,0.00011949188
304,6.52892e-05
305,0.00017269436
306,0.15675
307,6.5983964e-05
308,0.10215475
309,0.000107038824
310,9.146373e-05
311,9.068307e-05
312,0.00013523253
313,0.2852302
314,0.09178241
315,9.447965e-05
316,9.121662e-05
317,0.17489545
318,0.00015082922
319,0.000116901625
320,0.09298515
321,0.29144067
322,0.16662994
323,0.08990552
324,0.18610522
325,0.059619978
326,9.683761e-05
327,0.21479064
328,0.040336642
329,0.000103448576
330,0.00011905605
331,5.3175892e-05
332,0.14765841
333,0.00012159301
334,0.00013803712
335,0.023407571
336,0.28844094
337,0.03602921
