ROW_ID,conversion
0,0.03593655
1,0.00015179561
2,0.1152654
3,0.00021056077
4,0.17634276
5,0.017488463
6,0.00014237048
7,0.046700362
8,0.28890997
9,0.00015786846
10,0.00035576778
11,0.19364473
12,0.19374156
13,0.04340893
14,0.19167396
15,0.0001628005
16,0.25014016
17,0.00013303419
18,0.0003092047
19,0.00025942127
20,0.092427075
21,0.15863556
22,0.32790896
23,0.00015075071
24,0.00012576528
25,0.00012684306
26,0.18405937
27,0.00016034815
28,0.09247137
29,0.16280724
30,0.00013377442
31,0.11699359
32,0.00012925598
33,0.13655424
34,0.05306168
35,0.5632776
36,0.03641026
37,0.04001754
38,0.00035747976
39,0.2044443
40,0.06774193
41,0.00011471013
42,0.00017294055
43,0.02497413
44,0.10041655
45,0.053642944
46,0.056532312
47,0.03654643
48,0.057175692
49,0.00037765232
50,0.08580429
51,0.090108216
52,0.0003023853
53,0.00014591655
54,0.28342786
55,0.00016571455
56,0.0944382
57,0.00010577588
58,0.39375356
59,0.00017840818
60,0.106095165
61,6.524028e-05
62,0.04813773
63,0.12096116
64,0.00016478222
65,0.00013291981
66,0.00012257426
67,0.02908109
68,0.28502193
69,0.27734646
70,0.00013812719
71,0.000115142124
72,0.00018019922
73,0.11837459
74,0.00017488301
75,0.6273479
76,0.11241744
77,0.00029739368
78,0.023117771
79,0.06382668
80,0.00015903529
81,0.00017998766
82,0.0984406
83,0.045677386
84,0.00013811691
85,0.00023963752
86,0.00014097661
87,0.00017792148
88,0.25379804
89,0.01943822
90,0.03881862
91,0.15255666
92,0.16904812
93,0.16403916
94,0.043117598
95,0.03228167
96,0.0001781442
97,0.00020197744
98,0.0001458349
99,0.042950395
100,0.19913217
101,0.18443616
102,0.116754085
103,0.00024064493
104,0.0002822926
105,0.04563332
106,0.024072181
107,0.32212964
108,0.12698497
109,0.086285874
110,0.009471101
111,0.00011746367
112,0.2556347
113,0.00027606604
114,0.070659
115,0.09188382
116,0.0001407546
117,0.12926267
118,0.20819382
119,0.22222109
120,0.45195502
121,0.10152418
122,0.00016956347
123,0.00018282188
124,0.0001421266
125,0.10668526
126,9.204224e-05
127,0.04577087
128,0.00015982703
129,0.034383774
130,0.00010092724
131,0.00016475254
132,0.22470486
133,0.31799895
134,0.019062104
135,0.07328066
136,7.499426e-05
137,0.27488846
138,0.00017342437
139,0.00010582935
140,0.47923017
141,0.0002831827
142,0.000332879
143,0.20021053
144,0.2957218
145,0.08653383
146,0.0651213
147,0.00021198559
148,0.000116679104
149,0.05475334
150,0.0001363367
151,0.00023488062
152,0.064067364
153,0.08749003
154,0.00011943971
155,0.05981389
156,0.02234835
157,0.15471084
158,0.031856414
159,0.033264756
160,0.13712078
161,0.04273706
162,0.053951968
163,0.05976162
164,0.28144225
165,0.0002176546
166,0.16770309
167,0.42537937
168,0.00014586703
169,0.094351254
170,0.25516063
171,0.17106949
172,0.0001247724
173,0.00012128301
174,0.00019795606
175,9.8018616e-05
176,0.00016645252
177,0.00022436758
178,0.00011210393
179,0.096702546
180,0.00025434935
181,0.16886696
182,0.000114813534
183,0.00022907232
184,0.14904176
185,0.057392564
186,0.2863421
187,0.00015740596
188,0.00020793107
189,0.00014980312
190,0.00017834798
191,0.00017564456
192,0.00020264642
193,0.018032625
194,0.0003219656
195,0.11169451
196,0.025974868
197,0.07387586
198,0.059330247
199,0.08368966
200,0.028277278
201,0.025068685
202,0.00010956801
203,0.00016184831
204,0.03338194
205,0.00016971423
206,0.44020396
207,0.04874174
208,0.06916137
209,8.0369166e-05
210,0.00022547223
211,0.00024772435
212,0.08682996
213,0.25019872
214,0.000117116964
215,0.024897814
216,0.032440394
217,0.00040136778
218,0.08760486
219,0.35658365
220,0.14374541
221,0.09030277
222,0.00021781259
223,0.31633526
224,0.00015804438
225,0.00032719164
226,0.033658247
227,0.00040061626
228,0.00012254118
229,0.00021136356
230,0.27181953
231,0.00015345876
232,0.11206061
233,0.0003632374
234,0.0001638925
235,0.083414994
236,0.00014315732
237,0.026850741
238,0.00017681425
239,0.00023802916
