ROW_ID,conversion
0,0.037885107
1,7.670158e-05
2,0.10428895
3,0.00010409722
4,0.20145695
5,0.02116103
6,6.41651e-05
7,0.041378364
8,0.11457127
9,6.423722e-05
10,9.596313e-05
11,0.2345494
12,0.26207703
13,0.03966516
14,0.098359145
15,6.803405e-05
16,0.20166326
17,6.346854e-05
18,0.00011753268
19,0.00015281147
20,0.1018274
21,0.1502925
22,0.3786665
23,6.397911e-05
24,4.400391e-05
25,8.06094e-05
26,0.14351071
27,5.8376598e-05
28,0.09016485
29,0.2625517
30,5.3697244e-05
31,0.08691443
32,8.730813e-05
33,0.072990865
34,0.043719828
35,0.60264546
36,0.043535218
37,0.04753562
38,9.517847e-05
39,0.29127344
40,0.05181862
41,6.664467e-05
42,7.1076385e-05
43,0.022499654
44,0.08013792
45,0.04218439
46,0.03799223
47,0.040860962
48,0.04045784
49,0.00012347956
50,0.10931095
51,0.11247383
52,0.00010459673
53,5.79299e-05
54,0.1980838
55,8.9731686e-05
56,0.08840218
57,7.3316274e-05
58,0.380996
59,9.227134e-05
60,0.079341955
61,4.297432e-05
62,0.034045074
63,0.13385303
64,9.931085e-05
65,7.276401e-05
66,8.0116195e-05
67,0.02078576
68,0.31767508
69,0.25015303
70,6.48909e-05
71,8.068223e-05
72,0.00010102748
73,0.13037631
74,8.2627535e-05
75,0.664752
76,0.15024348
77,7.911186e-05
78,0.066388324
79,0.078735046
80,5.921176e-05
81,8.067608e-05
82,0.1552958
83,0.05349943
84,8.267207e-05
85,0.0001434422
86,9.0955786e-05
87,8.589476e-05
88,0.22367345
89,0.03617213
90,0.055632316
91,0.14195813
92,0.23771724
93,0.19600476
94,0.041252296
95,0.031033605
96,8.939552e-05
97,9.4211e-05
98,7.569067e-05
99,0.06151493
100,0.30614078
101,0.1849772
102,0.082869105
103,8.3186176e-05
104,0.0001602708
105,0.062225398
106,0.018352175
107,0.3898567
108,0.08785717
109,0.087676324
110,0.00987021
111,6.977209e-05
112,0.2603217
113,0.00011317533
114,0.072034016
115,0.13268709
116,6.110474e-05
