ROW_ID,conversion
0,0.050638925
1,7.820904e-05
2,0.12702562
3,0.00012939607
4,0.23469867
5,0.012751976
6,6.745542e-05
7,0.030683178
8,0.17177582
9,8.993986e-05
10,0.000115279785
11,0.14322849
12,0.19439799
13,0.033410545
14,0.21582957
15,9.828331e-05
16,0.20062526
17,6.4799744e-05
18,0.00012207468
19,0.000112015674
20,0.1717264
21,0.10005535
22,0.18721598
23,6.156541e-05
24,0.000106802996
25,0.0001108275
26,0.11390246
27,0.00011154911
28,0.059986897
29,0.18353893
30,6.741863e-05
31,0.10485865
32,5.268176e-05
33,0.11446062
34,0.08306563
35,0.47632742
36,0.053255998
37,0.07438751
38,9.098632e-05
39,0.20317098
40,0.07473863
41,9.206032e-05
42,0.00013517233
43,0.022011185
44,0.0744986
45,0.035572294
46,0.052935366
47,0.03378908
48,0.06377343
49,0.0001833524
50,0.07375925
51,0.069495365
52,0.00015571056
53,7.802847e-05
54,0.2664585
55,0.00012140695
56,0.08629085
57,8.2125975e-05
58,0.43426818
59,0.00013188935
60,0.1638032
61,4.3203978e-05
62,0.056378465
63,0.11959061
64,0.00015320072
65,0.00010521103
66,0.00014950389
67,0.048949
68,0.21071005
69,0.2390812
70,0.0001029204
71,5.8131838e-05
72,8.934678e-05
73,0.08509808
74,7.525445e-05
75,0.5013102
76,0.102264054
77,0.00013699532
78,0.043251257
79,0.09652629
80,6.570242e-05
81,8.552598e-05
82,0.10352127
83,0.062442414
84,7.447217e-05
85,9.525537e-05
86,7.701755e-05
87,6.581692e-05
88,0.20406924
89,0.026516883
90,0.04615642
91,0.13275371
92,0.16877934
93,0.18355949
94,0.064499356
95,0.055046942
96,0.00014505368
97,7.802542e-05
98,0.00011559086
99,0.045148037
100,0.19647354
101,0.13879332
102,0.13607222
103,0.00011426449
104,9.852662e-05
105,0.049303997
106,0.017987162
107,0.405133
108,0.089328356
109,0.081132546
110,0.026484018
111,6.343762e-05
112,0.181111
113,0.00014392805
114,0.050692767
115,0.0987439
116,9.306594e-05
117,0.116923265
118,0.17565762
119,0.23891146
120,0.35068998
121,0.10473838
122,0.00012670876
123,8.978578e-05
124,6.767493e-05
125,0.13127443
126,0.0001362899
127,0.08126246
128,8.44619e-05
129,0.041559543
130,8.72552e-05
131,0.00011507824
132,0.32274714
133,0.24214481
134,0.042958334
135,0.1174879
136,4.3648495e-05
137,0.28354108
138,8.782928e-05
139,8.655155e-05
140,0.43015525
141,0.000118523894
142,0.0001500978
143,0.25214145
144,0.26976705
145,0.090933904
146,0.1290983
147,0.00011184414
148,9.799254e-05
149,0.026798777
150,4.9592985e-05
151,8.400317e-05
152,0.045719277
153,0.1276671
154,8.9015455e-05
155,0.07305855
156,0.047690786
157,0.14314115
158,0.062016245
159,0.029725987
160,0.09092147
161,0.05252438
162,0.0847467
163,0.060633633
164,0.27758488
165,0.00015717481
166,0.19006617
167,0.36483777
168,7.408578e-05
169,0.11062699
170,0.19689652
171,0.14668924
172,0.00012716629
173,5.3935477e-05
174,0.000102965256
175,0.000100033
176,9.105671e-05
177,0.00010979047
178,7.161072e-05
179,0.056560513
180,0.00012204896
181,0.1612544
182,0.00015764235
183,0.00019000979
184,0.0840247
185,0.061518498
186,0.214695
187,8.2396684e-05
188,8.236982e-05
189,6.1263505e-05
190,6.5953325e-05
191,0.00017941042
192,0.00011075809
193,0.01181934
194,8.594113e-05
195,0.11183404
196,0.03473639
197,0.074661866
198,0.047147032
199,0.092831686
200,0.040916942
201,0.031066723
202,6.597717e-05
203,0.00012186369
204,0.027039109
205,8.361994e-05
206,0.29347187
207,0.05560101
208,0.060991254
209,6.2906656e-05
210,9.73176e-05
211,0.00018545
212,0.08838919
213,0.12840305
214,7.3027535e-05
215,0.018978156
216,0.033221737
217,0.0005434567
218,0.100201726
219,0.3513253
220,0.17252359
221,0.110143326
222,0.00010924252
223,0.3060929
224,0.00010008958
225,0.0001560932
226,0.04828384
227,0.0002510532
228,0.00010955036
229,7.54112e-05
230,0.22147092
231,6.2679406e-05
232,0.12074508
233,0.00017064092
234,0.000121609235
235,0.15856957
236,9.290332e-05
237,0.03299127
238,0.000101875026
239,0.000105668405
240,0.00010061484
241,0.07824339
242,8.830115e-05
243,0.00015279048
244,0.00020828069
245,0.06842999
246,0.14538868
247,9.149539e-05
248,0.053293817
249,0.210881
250,0.29225445
251,0.03849833
252,0.16446745
253,9.9174285e-05
254,0.0001652757
255,0.30173278
256,0.044908002
257,0.030394388
258,0.00011599741
259,0.15464489
260,0.12043516
261,8.5465e-05
262,0.19291835
263,0.019050669
264,6.8517875e-05
265,0.05085253
266,8.020532e-05
267,0.07207319
268,0.00013880174
269,0.00012558396
270,0.07089192
271,9.523602e-05
272,0.34433052
273,0.15482296
274,0.06730444
275,0.00010844107
276,0.00010126195
277,6.158597e-05
278,0.02826552
279,0.0001193014
280,7.4761556e-05
281,0.20141567
282,9.9477664e-05
283,9.8699835e-05
284,0.00012005254
285,8.144644e-05
286,0.090760134
287,9.103909e-05
288,0.00013945285
289,0.3314944
290,0.0001707254
291,0.080253
292,0.6949092
293,0.20265841
294,9.194767e-05
295,8.982792e-05
296,0.08501332
297,0.18149574
298,0.00011282287
299,0.20619337
300,6.807403e-05
301,0.20558347
302,0.021110144
303,0.000109502835
304,6.1611696e-05
305,0.00017055472
306,0.10750588
307,0.000101112484
308,0.09309393
309,0.00013633112
310,7.4703974e-05
311,5.688952e-05
312,0.00011928344
313,0.30338758
314,0.046671953
315,8.921277e-05
316,0.0001520613
317,0.07568869
318,0.00013895138
319,0.00010476662
320,0.10884508
321,0.33021617
322,0.10734005
323,0.07749838
324,0.1515818
325,0.02969479
326,0.0001415854
327,0.20093721
328,0.033203218
329,7.817817e-05
330,6.334042e-05
331,8.7410845e-05
332,0.14585048
333,0.00014720378
334,0.00011048131
335,0.016526185
336,0.28902632
337,0.04728455
338,5.786663e-05
339,0.00013689947
340,0.00015198143
341,8.460764e-05
342,6.2446314e-05
343,0.038739827
344,0.00010543791
345,0.20458347
346,0.22469422
347,0.02752442
348,0.00015184295
349,0.03464071
350,0.12414775
351,0.17382644
352,0.0001287817
353,0.043512776
354,0.00011896265
355,6.365153e-05
356,0.46116486
357,5.0985473e-05
358,0.28688827
359,0.00015854457
360,0.23781167
361,0.0426885
362,0.032782346
363,0.00012513892
364,0.24002948
365,0.0001589013
366,0.052898586
367,0.108597435
368,0.00010238329
369,0.10858848
370,7.425999e-05
371,0.00013561037
372,0.045715075
373,0.146072
374,0.08633555
375,4.463138e-05
376,0.04791182
377,0.12444849
378,8.012773e-05
379,9.299825e-05
380,8.445046e-05
381,0.065974854
382,8.9023524e-05
383,8.752545e-05
384,0.044495136
385,0.00016635019
386,0.11684152
387,0.000101211845
388,0.00025805464
389,0.00013312505
390,8.403834e-05
391,7.662672e-05
392,0.00012659281
393,8.975001e-05
394,0.15697648
395,0.03931346
396,7.541789e-05
397,0.00016663005
398,0.00015168622
399,8.449952e-05
400,0.21922505
401,0.058538694
402,0.00010850675
